dataset,backbone,seed,method,situation,n_requests,n_users,macroCatMRR,microCatMRR,n_cats_supported,low_support
nyc_tist,FPMC,43,BASE,3,1945,455,0.35783226166881416,0.38643794978412,7,False
nyc_tist,FPMC,43,BASE,4,2084,562,0.3348670338082961,0.39814297659029446,8,False
nyc_tist,FPMC,43,BASE,5,1277,328,0.354050508712587,0.3646637971947206,7,False
nyc_tist,FPMC,43,BASE,6,1749,486,0.34033549861128554,0.400608120381184,7,False
nyc_tist,FPMC,43,BASE,7,2878,695,0.2663109243607778,0.41047838420412497,9,False
nyc_tist,FPMC,43,SIT,0,1139,217,0.30189554184634865,0.5497776573916091,7,False
nyc_tist,FPMC,43,SIT,1,3621,925,0.25931142420156483,0.4201585483681378,9,False
nyc_tist,FPMC,43,SIT,2,3009,715,0.24285150900455596,0.3940681022865583,9,False
nyc_tist,FPMC,43,SIT,3,1945,455,0.32465690139285647,0.3873268946115393,7,False
nyc_tist,FPMC,43,SIT,4,2084,562,0.3096343061690707,0.39012464441895445,8,False
nyc_tist,FPMC,43,SIT,5,1277,328,0.3470150305761859,0.36127885868700976,7,False
nyc_tist,FPMC,43,SIT,6,1749,486,0.30290428986090273,0.40356334038739017,7,False
nyc_tist,FPMC,43,SIT,7,2878,695,0.2246201942064071,0.42275225401365685,9,False
nyc_tist,FPMC,43,Steck-b,0,1139,217,0.3640579944116462,0.5693908636520291,7,False
nyc_tist,FPMC,43,Steck-b,1,3621,925,0.3216158824501729,0.4100962657915969,9,False
nyc_tist,FPMC,43,Steck-b,2,3009,715,0.3362212158120898,0.4152783823551319,9,False
nyc_tist,FPMC,43,Steck-b,3,1945,455,0.3779553348804093,0.41806756368673875,7,False
nyc_tist,FPMC,43,Steck-b,4,2084,562,0.37975621845919116,0.4231580548115603,8,False
nyc_tist,FPMC,43,Steck-b,5,1277,328,0.3890339068874882,0.39532300116923036,7,False
nyc_tist,FPMC,43,Steck-b,6,1749,486,0.3612219602850208,0.4252856145474794,7,False
nyc_tist,FPMC,43,Steck-b,7,2878,695,0.28519417251882245,0.42736007757665734,9,False
nyc_tist,SASRec,43,BASE,0,1139,217,0.3248547226703292,0.4591946720597368,7,False
nyc_tist,SASRec,43,BASE,1,3621,925,0.29934798630515425,0.4412087680972724,9,False
nyc_tist,SASRec,43,BASE,2,3009,715,0.29999403788452106,0.40333656528941286,9,False
nyc_tist,SASRec,43,BASE,3,1945,455,0.3537565721308796,0.3817558017161271,7,False
nyc_tist,SASRec,43,BASE,4,2084,562,0.33649613864144934,0.4107589114885139,8,False
nyc_tist,SASRec,43,BASE,5,1277,328,0.34088493188215396,0.3770014291352761,7,False
nyc_tist,SASRec,43,BASE,6,1749,486,0.3641899074056024,0.43577943579866396,7,False
nyc_tist,SASRec,43,BASE,7,2878,695,0.2924761643402889,0.43940906370818644,9,False
nyc_tist,SASRec,43,SIT,0,1139,217,0.2888363512630079,0.5186237766513971,7,False
nyc_tist,SASRec,43,SIT,1,3621,925,0.2837557002234653,0.4509499747921262,9,False
nyc_tist,SASRec,43,SIT,2,3009,715,0.2703716859856809,0.4173692957942184,9,False
nyc_tist,SASRec,43,SIT,3,1945,455,0.33876698291767127,0.39773921070541757,7,False
nyc_tist,SASRec,43,SIT,4,2084,562,0.32179651794177794,0.4091961423000691,8,False
nyc_tist,SASRec,43,SIT,5,1277,328,0.33465907925180877,0.37219018146943983,7,False
nyc_tist,SASRec,43,SIT,6,1749,486,0.34813604402884407,0.44390595223986085,7,False
nyc_tist,SASRec,43,SIT,7,2878,695,0.24413290405317045,0.4362462321401385,9,False
nyc_tist,SASRec,43,Steck-b,0,1139,217,0.3387914370582022,0.5349464591644808,7,False
nyc_tist,SASRec,43,Steck-b,1,3621,925,0.3219951868203322,0.4486929090687064,9,False
nyc_tist,SASRec,43,Steck-b,2,3009,715,0.33743622788819855,0.42883720196838887,9,False
nyc_tist,SASRec,43,Steck-b,3,1945,455,0.3773908066433003,0.42326903366313373,7,False
nyc_tist,SASRec,43,Steck-b,4,2084,562,0.36543879925790157,0.4344874280007545,8,False
nyc_tist,SASRec,43,Steck-b,5,1277,328,0.3757149692731624,0.40335407403067913,7,False
nyc_tist,SASRec,43,Steck-b,6,1749,486,0.38549417628166044,0.44820089107616523,7,False
nyc_tist,SASRec,43,Steck-b,7,2878,695,0.30616649170206245,0.44558799594112053,9,False
nyc_tist,B_blind,44,BASE,0,3502,974,0.21684441404516688,0.22881338407540375,9,False
nyc_tist,B_blind,44,BASE,1,1258,350,0.24386184896055774,0.2718900298781013,8,False
nyc_tist,B_blind,44,BASE,2,1847,522,0.24599025005537806,0.24188099114282652,8,False
nyc_tist,B_blind,44,BASE,3,2552,622,0.2735827294149297,0.39986589473278716,7,False
nyc_tist,B_blind,44,BASE,4,2926,684,0.22566584112547902,0.2529141566905772,9,False
nyc_tist,B_blind,44,BASE,5,2737,721,0.21637217296909142,0.2440377216514566,9,False
nyc_tist,B_blind,44,BASE,6,928,624,0.3280634864656119,0.24058032963853432,7,False
nyc_tist,B_blind,44,BASE,7,1952,433,0.24396619298953906,0.36905967326961275,8,False
nyc_tist,B_blind,44,SIT,0,3502,974,0.2363286459093446,0.3280368115246858,9,False
nyc_tist,B_blind,44,SIT,1,1258,350,0.22540803444340976,0.27857915685041895,8,False
nyc_tist,B_blind,44,SIT,2,1847,522,0.2237697033214182,0.276798811069325,8,False
nyc_tist,B_blind,44,SIT,3,2552,622,0.20807945528573105,0.41788237828690833,7,False
nyc_tist,B_blind,44,SIT,4,2926,684,0.18540006026843572,0.3510915091582387,9,False
nyc_tist,B_blind,44,SIT,5,2737,721,0.22218422234459792,0.31637137855988634,9,False
nyc_tist,B_blind,44,SIT,6,928,624,0.29659742151601637,0.40927552069059486,7,False
nyc_tist,B_blind,44,SIT,7,1952,433,0.18465232705161674,0.3428172385086069,8,False
nyc_tist,B_blind,44,Steck-b,0,3502,974,0.32220922101911526,0.3112315617045444,9,False
nyc_tist,B_blind,44,Steck-b,1,1258,350,0.3215093024939729,0.33229275973539313,8,False
nyc_tist,B_blind,44,Steck-b,2,1847,522,0.3316731489793381,0.33954322393174363,8,False
nyc_tist,B_blind,44,Steck-b,3,2552,622,0.3171303428035776,0.4424104568266222,7,False
nyc_tist,B_blind,44,Steck-b,4,2926,684,0.32609422481521616,0.34838927949048537,9,False
nyc_tist,B_blind,44,Steck-b,5,2737,721,0.28385060547722374,0.3318478013475389,9,False
nyc_tist,B_blind,44,Steck-b,6,928,624,0.279550220050566,0.3432700024344895,7,False
nyc_tist,B_blind,44,Steck-b,7,1952,433,0.33089396694994755,0.4045895152737425,8,False
nyc_tist,B_full,44,BASE,0,3502,974,0.3204729139596801,0.3363366148272893,9,False
nyc_tist,B_full,44,BASE,1,1258,350,0.355307324869607,0.3709016251768027,8,False
nyc_tist,B_full,44,BASE,2,1847,522,0.36017444820401545,0.34817463343640004,8,False
nyc_tist,B_full,44,BASE,3,2552,622,0.3407961374859709,0.48243826522835215,7,False
nyc_tist,B_full,44,BASE,4,2926,684,0.340535212000246,0.3884460110167787,9,False
nyc_tist,B_full,44,BASE,5,2737,721,0.33457392723544843,0.35825985421041306,9,False
nyc_tist,B_full,44,BASE,6,928,624,0.3373562401099917,0.4855047642467908,7,False
nyc_tist,B_full,44,BASE,7,1952,433,0.31500438554437254,0.422929068527633,8,False
nyc_tist,B_full,44,SIT,0,3502,974,0.33631111964719024,0.4017688895694918,9,False
nyc_tist,B_full,44,SIT,1,1258,350,0.32500911788109743,0.3459067435255743,8,False
nyc_tist,B_full,44,SIT,2,1847,522,0.3277508217013223,0.3332791095685824,8,False
nyc_tist,B_full,44,SIT,3,2552,622,0.2660829524948634,0.4571822803371907,7,False
nyc_tist,B_full,44,SIT,4,2926,684,0.2891998181958643,0.40734219679134653,9,False
nyc_tist,B_full,44,SIT,5,2737,721,0.3315247227192556,0.40842072201127,9,False
nyc_tist,B_full,44,SIT,6,928,624,0.26875816167861827,0.5207361928865946,7,False
nyc_tist,B_full,44,SIT,7,1952,433,0.25380434248564937,0.3802740873752228,8,False
nyc_tist,B_full,44,Steck-b,0,3502,974,0.35546428997027885,0.3632598294755302,9,False
nyc_tist,B_full,44,Steck-b,1,1258,350,0.3715295786129116,0.37762497195774375,8,False
nyc_tist,B_full,44,Steck-b,2,1847,522,0.3774718668709949,0.3662553632597306,8,False
nyc_tist,B_full,44,Steck-b,3,2552,622,0.34734008330567356,0.4817045928169997,7,False
nyc_tist,B_full,44,Steck-b,4,2926,684,0.35074634272104244,0.3908079770387303,9,False
nyc_tist,B_full,44,Steck-b,5,2737,721,0.34912120194016194,0.38165366675499285,9,False
nyc_tist,B_full,44,Steck-b,6,928,624,0.32898252957433655,0.4903889702542469,7,False
nyc_tist,B_full,44,Steck-b,7,1952,433,0.3367121414334283,0.41817274914453556,8,False
nyc_tist,EASE,44,BASE,0,3502,974,0.20402687382003643,0.21265834564426214,9,False
nyc_tist,EASE,44,BASE,1,1258,350,0.22728421224442158,0.2692726902228814,8,False
nyc_tist,EASE,44,BASE,2,1847,522,0.24226634516078888,0.22905405582712812,8,False
nyc_tist,EASE,44,BASE,3,2552,622,0.2688800554344435,0.4489341827790485,7,False
nyc_tist,EASE,44,BASE,4,2926,684,0.20949428284292917,0.2366054624354028,9,False
nyc_tist,EASE,44,BASE,5,2737,721,0.20881707874367242,0.21102982223896063,9,False
nyc_tist,EASE,44,BASE,6,928,624,0.3143697099558178,0.20631349295715806,7,False
nyc_tist,EASE,44,BASE,7,1952,433,0.2284306453457266,0.34487534225340843,8,False
nyc_tist,EASE,44,SIT,0,3502,974,0.1803556561872717,0.35022624166369754,9,False
nyc_tist,EASE,44,SIT,1,1258,350,0.14237957575218507,0.16992037947237362,8,False
nyc_tist,EASE,44,SIT,2,1847,522,0.20005177443631222,0.23650230634988365,8,False
nyc_tist,EASE,44,SIT,3,2552,622,0.1498615068836819,0.3965644200038762,7,False
nyc_tist,EASE,44,SIT,4,2926,684,0.12683411219048915,0.30677996609974034,9,False
nyc_tist,EASE,44,SIT,5,2737,721,0.1536996307165099,0.2773984633867152,9,False
nyc_tist,EASE,44,SIT,6,928,624,0.18700586729736138,0.48268842871624745,7,False
nyc_tist,EASE,44,SIT,7,1952,433,0.1464159699140755,0.30535039371489164,8,False
nyc_tist,EASE,44,Steck-b,0,3502,974,0.3085011204963941,0.2590291682537511,9,False
nyc_tist,EASE,44,Steck-b,1,1258,350,0.30566314074263684,0.3053989429729277,8,False
nyc_tist,EASE,44,Steck-b,2,1847,522,0.32802139925575213,0.2967410424572779,8,False
nyc_tist,EASE,44,Steck-b,3,2552,622,0.27433647824951624,0.41856289084193266,7,False
nyc_tist,EASE,44,Steck-b,4,2926,684,0.29850035329289665,0.302149106571558,9,False
nyc_tist,EASE,44,Steck-b,5,2737,721,0.2764946801991143,0.2820662097428511,9,False
nyc_tist,EASE,44,Steck-b,6,928,624,0.2577588930958047,0.30624569444262245,7,False
nyc_tist,EASE,44,Steck-b,7,1952,433,0.3145144318000793,0.3620542543586663,8,False
nyc_tist,DeepFM,44,BASE,0,3502,974,0.27002452522681447,0.23399813382816237,9,False
nyc_tist,DeepFM,44,BASE,1,1258,350,0.26591765018112357,0.2604063910332122,8,False
nyc_tist,DeepFM,44,BASE,2,1847,522,0.29346367570902493,0.2896484333994391,8,False
nyc_tist,DeepFM,44,BASE,3,2552,622,0.3054265032380167,0.42946020348461345,7,False
nyc_tist,DeepFM,44,BASE,4,2926,684,0.28064409379722777,0.2584356342517401,9,False
nyc_tist,DeepFM,44,BASE,5,2737,721,0.24166451800251115,0.2494680886496871,9,False
nyc_tist,DeepFM,44,BASE,6,928,624,0.2732987324053486,0.43908899154458697,7,False
nyc_tist,DeepFM,44,BASE,7,1952,433,0.26747252256426923,0.3333490086840425,8,False
nyc_tist,DeepFM,44,SIT,0,3502,974,0.24290909981548456,0.25747918206679055,9,False
nyc_tist,DeepFM,44,SIT,1,1258,350,0.23519807905625081,0.24432654916173402,8,False
nyc_tist,DeepFM,44,SIT,2,1847,522,0.2459368567971662,0.26455570229238434,8,False
nyc_tist,DeepFM,44,SIT,3,2552,622,0.21450137822379012,0.4241983498104782,7,False
nyc_tist,DeepFM,44,SIT,4,2926,684,0.22882150363609835,0.3342928394511801,9,False
nyc_tist,DeepFM,44,SIT,5,2737,721,0.20188514048480088,0.26306130133755745,9,False
nyc_tist,DeepFM,44,SIT,6,928,624,0.17705468360873095,0.47862838307688743,7,False
nyc_tist,DeepFM,44,SIT,7,1952,433,0.20292354389103304,0.3197158485171216,8,False
nyc_tist,DeepFM,44,Steck-b,0,3502,974,0.31929587436386586,0.27296193537476715,9,False
nyc_tist,DeepFM,44,Steck-b,1,1258,350,0.2968930805905591,0.2890001393609571,8,False
nyc_tist,DeepFM,44,Steck-b,2,1847,522,0.3446968273680147,0.31799294259163496,8,False
nyc_tist,DeepFM,44,Steck-b,3,2552,622,0.3216614828764535,0.4387066181726186,7,False
nyc_tist,DeepFM,44,Steck-b,4,2926,684,0.33949520778056963,0.32470936844089154,9,False
nyc_tist,DeepFM,44,Steck-b,5,2737,721,0.29982789354875816,0.307532343180435,9,False
nyc_tist,DeepFM,44,Steck-b,6,928,624,0.2775825891954429,0.46655865978125144,7,False
nyc_tist,DeepFM,44,Steck-b,7,1952,433,0.3147307932632616,0.354733842811741,8,False
nyc_tist,AFM,44,BASE,0,3502,974,0.18266142625344667,0.1830017716645968,9,False
nyc_tist,AFM,44,BASE,1,1258,350,0.21200017416173172,0.2616694260998577,8,False
nyc_tist,AFM,44,BASE,2,1847,522,0.20482427911575624,0.17687046561141193,8,False
nyc_tist,AFM,44,BASE,3,2552,622,0.20587943966100244,0.41702519951405964,7,False
nyc_tist,AFM,44,BASE,4,2926,684,0.18354501189547456,0.1971200919135551,9,False
nyc_tist,AFM,44,BASE,5,2737,721,0.18471513639843193,0.16914776116439112,9,False
nyc_tist,AFM,44,BASE,6,928,624,0.23554101843068245,0.13801099715646795,7,False
nyc_tist,AFM,44,BASE,7,1952,433,0.19001526671481456,0.31372997237994793,8,False
nyc_tist,AFM,44,SIT,0,3502,974,0.20622585789245487,0.37424109170647635,9,False
nyc_tist,AFM,44,SIT,1,1258,350,0.1807115036887685,0.24481973117126096,8,False
nyc_tist,AFM,44,SIT,2,1847,522,0.189854225927886,0.2400014131665617,8,False
nyc_tist,AFM,44,SIT,3,2552,622,0.1559769873789065,0.39970165703941857,7,False
nyc_tist,AFM,44,SIT,4,2926,684,0.1270440467911497,0.308141380811596,9,False
nyc_tist,AFM,44,SIT,5,2737,721,0.18181541663014678,0.29082064554971376,9,False
nyc_tist,AFM,44,SIT,6,928,624,0.1556456107955125,0.43417067779753105,7,False
nyc_tist,AFM,44,SIT,7,1952,433,0.15097914255249054,0.3100054855876661,8,False
nyc_tist,AFM,44,Steck-b,0,3502,974,0.3331559285877953,0.2869441380012628,9,False
nyc_tist,AFM,44,Steck-b,1,1258,350,0.3117168111417655,0.31781576535605854,8,False
nyc_tist,AFM,44,Steck-b,2,1847,522,0.33696956166948033,0.31737784373509864,8,False
nyc_tist,AFM,44,Steck-b,3,2552,622,0.2676920805744124,0.42251496461391935,7,False
nyc_tist,AFM,44,Steck-b,4,2926,684,0.3252640992352349,0.31996293626366645,9,False
nyc_tist,AFM,44,Steck-b,5,2737,721,0.3347376449163864,0.3059400949502878,9,False
nyc_tist,AFM,44,Steck-b,6,928,624,0.25005985862678043,0.32217722395486587,7,False
nyc_tist,AFM,44,Steck-b,7,1952,433,0.3202800603504393,0.3654007723256973,8,False
nyc_tist,FPMC,44,BASE,0,3502,974,0.2750496020469127,0.3799452550392084,9,False
nyc_tist,FPMC,44,BASE,1,1258,350,0.30548208406010957,0.3474784349010355,8,False
nyc_tist,FPMC,44,BASE,2,1847,522,0.33421177515753997,0.3990821863936328,8,False
nyc_tist,FPMC,44,BASE,3,2552,622,0.35437178763169835,0.43980726563051353,7,False
nyc_tist,FPMC,44,BASE,4,2926,684,0.27644510598791316,0.37884044601461736,9,False
nyc_tist,FPMC,44,BASE,5,2737,721,0.26268585916648246,0.3969359716130193,9,False
nyc_tist,FPMC,44,BASE,6,928,624,0.40494629951809097,0.4614656510649216,7,False
nyc_tist,FPMC,44,BASE,7,1952,433,0.3207192542872299,0.39261217893400924,8,False
nyc_tist,FPMC,44,SIT,0,3502,974,0.25804873383051674,0.41765672851883207,9,False
nyc_tist,FPMC,44,SIT,1,1258,350,0.29378572511489864,0.34432555420194283,8,False
nyc_tist,FPMC,44,SIT,2,1847,522,0.31488271922112876,0.39100300009373967,8,False
nyc_tist,FPMC,44,SIT,3,2552,622,0.30966572322979646,0.46954745314999086,7,False
nyc_tist,FPMC,44,SIT,4,2926,684,0.24457651856239693,0.3990156195881422,9,False
nyc_tist,FPMC,44,SIT,5,2737,721,0.23747607695622516,0.4053684614467448,9,False
nyc_tist,FPMC,44,SIT,6,928,624,0.348101407270491,0.528750095449971,7,False
nyc_tist,FPMC,44,SIT,7,1952,433,0.28629997638723903,0.3952812499948505,8,False
nyc_tist,FPMC,44,Steck-b,0,3502,974,0.33435398748440937,0.40798211835644227,9,False
nyc_tist,FPMC,44,Steck-b,1,1258,350,0.35115794163847236,0.38633095186091,8,False
nyc_tist,FPMC,44,Steck-b,2,1847,522,0.38215370341657534,0.42132706006520926,8,False
nyc_tist,FPMC,44,Steck-b,3,2552,622,0.37356898440972897,0.4903557159503901,7,False
nyc_tist,FPMC,44,Steck-b,4,2926,684,0.33902700761979737,0.41750214841369143,9,False
nyc_tist,FPMC,44,Steck-b,5,2737,721,0.280313679214778,0.40630806173439593,9,False
nyc_tist,FPMC,44,Steck-b,6,928,624,0.36815874298246337,0.478089123152619,7,False
nyc_tist,FPMC,44,Steck-b,7,1952,433,0.35314887625591995,0.425730537149543,8,False
nyc_tist,SASRec,44,BASE,0,3502,974,0.30219972662619415,0.43447568400855263,9,False
nyc_tist,SASRec,44,BASE,1,1258,350,0.3070366631479077,0.3701048712721222,8,False
nyc_tist,SASRec,44,BASE,2,1847,522,0.3303353157742594,0.4074324547397252,8,False
nyc_tist,SASRec,44,BASE,3,2552,622,0.3528620014573648,0.4447715087375552,7,False
nyc_tist,SASRec,44,BASE,4,2926,684,0.2995366001262234,0.40484731701639226,9,False
nyc_tist,SASRec,44,BASE,5,2737,721,0.2900470022620627,0.42711506630561497,9,False
nyc_tist,SASRec,44,BASE,6,928,624,0.40735550780300567,0.4877019997957365,7,False
nyc_tist,SASRec,44,BASE,7,1952,433,0.31214452110849655,0.3894207508310135,8,False
nyc_tist,SASRec,44,SIT,0,3502,974,0.27891451940378037,0.4435517891539152,9,False
nyc_tist,SASRec,44,SIT,1,1258,350,0.30200713032659293,0.3722569289883987,8,False
nyc_tist,SASRec,44,SIT,2,1847,522,0.3210969782611325,0.40395932057491846,8,False
nyc_tist,SASRec,44,SIT,3,2552,622,0.3271933263104802,0.47656419956194546,7,False
nyc_tist,SASRec,44,SIT,4,2926,684,0.27038439008438836,0.4222115026355631,9,False
nyc_tist,SASRec,44,SIT,5,2737,721,0.25167247953510813,0.420011670202977,9,False
nyc_tist,SASRec,44,SIT,6,928,624,0.38944803532602273,0.5472508234453011,7,False
nyc_tist,SASRec,44,SIT,7,1952,433,0.2977063953876462,0.4084802207032958,8,False
nyc_tist,SASRec,44,Steck-b,0,3502,974,0.33631241422723973,0.44703315963390367,9,False
nyc_tist,SASRec,44,Steck-b,1,1258,350,0.34949427003941314,0.4039431484990126,8,False
nyc_tist,SASRec,44,Steck-b,2,1847,522,0.3721097442370155,0.43433981648928566,8,False
nyc_tist,SASRec,44,Steck-b,3,2552,622,0.376462522812886,0.48462282727257017,7,False
nyc_tist,SASRec,44,Steck-b,4,2926,684,0.336243504344141,0.4307191351333598,9,False
nyc_tist,SASRec,44,Steck-b,5,2737,721,0.30154570669317526,0.42949041627525675,9,False
nyc_tist,SASRec,44,Steck-b,6,928,624,0.38441370454315577,0.501693840441405,7,False
nyc_tist,SASRec,44,Steck-b,7,1952,433,0.34144705927658475,0.43375109832313763,8,False
nyc_tist,B_blind,45,BASE,0,5516,1476,0.21758159620930442,0.23904141005297053,9,False
nyc_tist,B_blind,45,BASE,1,3334,826,0.22017125079369193,0.2416253638569779,9,False
nyc_tist,B_blind,45,BASE,2,2521,601,0.22589777623812474,0.24995060657754095,9,False
nyc_tist,B_blind,45,BASE,3,2740,677,0.24133263740183003,0.39991239567049996,8,False
nyc_tist,B_blind,45,BASE,4,151,103,0.37659208536074207,0.2649219001575839,2,False
nyc_tist,B_blind,45,BASE,5,934,635,0.33030631076589845,0.24482330139889255,7,False
nyc_tist,B_blind,45,BASE,6,2138,506,0.24692424223585518,0.3476623954312623,8,False
nyc_tist,B_blind,45,BASE,7,368,83,0.2424201635115959,0.27224994904401617,6,False
nyc_tist,B_blind,45,SIT,0,5516,1476,0.21386599489152844,0.2657058022966683,9,False
nyc_tist,B_blind,45,SIT,1,3334,826,0.22818167648199753,0.3196959235518822,9,False
nyc_tist,B_blind,45,SIT,2,2521,601,0.1872704925839032,0.349812068976475,9,False
nyc_tist,B_blind,45,SIT,3,2740,677,0.180266809480512,0.4121602548318329,8,False
nyc_tist,B_blind,45,SIT,4,151,103,0.4344008396247202,0.28436921149231237,2,False
nyc_tist,B_blind,45,SIT,5,934,635,0.30872433134667215,0.4394113322901335,7,False
nyc_tist,B_blind,45,SIT,6,2138,506,0.20385053689037608,0.32972771163310843,8,False
nyc_tist,B_blind,45,SIT,7,368,83,0.24809743674218257,0.28601525301482816,6,False
nyc_tist,B_blind,45,Steck-b,0,5516,1476,0.3172597909131404,0.3161648601750728,9,False
nyc_tist,B_blind,45,Steck-b,1,3334,826,0.28259634890184976,0.3311380769461483,9,False
nyc_tist,B_blind,45,Steck-b,2,2521,601,0.3240608125940134,0.3489266909195699,9,False
nyc_tist,B_blind,45,Steck-b,3,2740,677,0.2934577976457282,0.44030426547588586,8,False
nyc_tist,B_blind,45,Steck-b,4,151,103,0.5027167959345307,0.3592087748203837,2,False
nyc_tist,B_blind,45,Steck-b,5,934,635,0.2873131539592014,0.3553669094490638,7,False
nyc_tist,B_blind,45,Steck-b,6,2138,506,0.3318062145087296,0.38677762512172364,8,False
nyc_tist,B_blind,45,Steck-b,7,368,83,0.32803858901585525,0.34162355779792514,6,False
nyc_tist,B_full,45,BASE,0,5516,1476,0.3275609410290453,0.33657517534049947,9,False
nyc_tist,B_full,45,BASE,1,3334,826,0.33464683077712687,0.3572697793580281,9,False
nyc_tist,B_full,45,BASE,2,2521,601,0.33997867998570097,0.39288409953037606,9,False
nyc_tist,B_full,45,BASE,3,2740,677,0.3018262420916906,0.47630783534472154,8,False
nyc_tist,B_full,45,BASE,4,151,103,0.6414924938245834,0.47792838072244714,2,False
nyc_tist,B_full,45,BASE,5,934,635,0.3438776685950446,0.4747258104514255,7,False
nyc_tist,B_full,45,BASE,6,2138,506,0.32392199327889093,0.3989160284657762,8,False
nyc_tist,B_full,45,BASE,7,368,83,0.361589191826648,0.3746267885077785,6,False
nyc_tist,B_full,45,SIT,0,5516,1476,0.32214987935132267,0.3519933913400527,9,False
nyc_tist,B_full,45,SIT,1,3334,826,0.3240292957404182,0.41182588225465255,9,False
nyc_tist,B_full,45,SIT,2,2521,601,0.28699507642478794,0.40384188647891195,9,False
nyc_tist,B_full,45,SIT,3,2740,677,0.23163711404281057,0.4475362804051562,8,False
nyc_tist,B_full,45,SIT,4,151,103,0.6837913740997008,0.49771425468532465,2,False
nyc_tist,B_full,45,SIT,5,934,635,0.2844524371349305,0.5245619707993582,7,False
nyc_tist,B_full,45,SIT,6,2138,506,0.2794178596819061,0.3665434619968276,8,False
nyc_tist,B_full,45,SIT,7,368,83,0.36211282591238314,0.377987168445907,6,False
nyc_tist,B_full,45,Steck-b,0,5516,1476,0.36174915141744357,0.3594387252813935,9,False
nyc_tist,B_full,45,Steck-b,1,3334,826,0.3476819015064223,0.38500476004885725,9,False
nyc_tist,B_full,45,Steck-b,2,2521,601,0.3557541762169547,0.3952967107363061,9,False
nyc_tist,B_full,45,Steck-b,3,2740,677,0.3140523618294313,0.4726892832067433,8,False
nyc_tist,B_full,45,Steck-b,4,151,103,0.6324262867271508,0.47478879317499045,2,False
nyc_tist,B_full,45,Steck-b,5,934,635,0.328689796932688,0.47518440124412636,7,False
nyc_tist,B_full,45,Steck-b,6,2138,506,0.35469146761598686,0.40046218036811726,8,False
nyc_tist,B_full,45,Steck-b,7,368,83,0.36260811030804674,0.3768064661885542,6,False
nyc_tist,EASE,45,BASE,0,5516,1476,0.206762111469627,0.22610844608332706,9,False
nyc_tist,EASE,45,BASE,1,3334,826,0.2087820549378346,0.21076350382923667,9,False
nyc_tist,EASE,45,BASE,2,2521,601,0.21051796970137115,0.23246579410567392,9,False
nyc_tist,EASE,45,BASE,3,2740,677,0.23334142452800458,0.4465571767924963,8,False
nyc_tist,EASE,45,BASE,4,151,103,0.48341151167297136,0.31948398198962036,2,False
nyc_tist,EASE,45,BASE,5,934,635,0.3144130948379923,0.20925433250681774,7,False
nyc_tist,EASE,45,BASE,6,2138,506,0.22830991840156104,0.3205481395260568,8,False
nyc_tist,EASE,45,BASE,7,368,83,0.24266538273046423,0.2669539417002379,6,False
nyc_tist,EASE,45,SIT,0,5516,1476,0.21040008536446334,0.24529852629046056,9,False
nyc_tist,EASE,45,SIT,1,3334,826,0.17745167632557163,0.2659691792116468,9,False
nyc_tist,EASE,45,SIT,2,2521,601,0.1593521002161753,0.31094502028566107,9,False
nyc_tist,EASE,45,SIT,3,2740,677,0.14341793781263457,0.4028164492108244,8,False
nyc_tist,EASE,45,SIT,4,151,103,0.5303852035195319,0.32421851511255484,2,False
nyc_tist,EASE,45,SIT,5,934,635,0.25441485041851203,0.4316484168091573,7,False
nyc_tist,EASE,45,SIT,6,2138,506,0.18509201594720856,0.307983303146403,8,False
nyc_tist,EASE,45,SIT,7,368,83,0.2572473146772256,0.2866093693682366,6,False
nyc_tist,EASE,45,Steck-b,0,5516,1476,0.3235808249358386,0.27873214647650174,9,False
nyc_tist,EASE,45,Steck-b,1,3334,826,0.2705435707108241,0.28033419308850366,9,False
nyc_tist,EASE,45,Steck-b,2,2521,601,0.30131881260962246,0.30392796144480444,9,False
nyc_tist,EASE,45,Steck-b,3,2740,677,0.26760768278873814,0.41701145433833675,8,False
nyc_tist,EASE,45,Steck-b,4,151,103,0.5309205719653481,0.3643387517559703,2,False
nyc_tist,EASE,45,Steck-b,5,934,635,0.2692355494133199,0.3186336778253101,7,False
nyc_tist,EASE,45,Steck-b,6,2138,506,0.3114722901190537,0.3394462248999742,8,False
nyc_tist,EASE,45,Steck-b,7,368,83,0.2668427317135865,0.29923234699765017,6,False
nyc_tist,DeepFM,45,BASE,0,5516,1476,0.26989447030790154,0.24916235003299486,9,False
nyc_tist,DeepFM,45,BASE,1,3334,826,0.2430256747511917,0.2525603660263783,9,False
nyc_tist,DeepFM,45,BASE,2,2521,601,0.2826275510955166,0.2569751508856602,9,False
nyc_tist,DeepFM,45,BASE,3,2740,677,0.254648758195071,0.4163494427380413,8,False
nyc_tist,DeepFM,45,BASE,4,151,103,0.608973120683798,0.4834394109764192,2,False
nyc_tist,DeepFM,45,BASE,5,934,635,0.2767304804749127,0.4382175833280805,7,False
nyc_tist,DeepFM,45,BASE,6,2138,506,0.28097337828432667,0.32389332774286084,8,False
nyc_tist,DeepFM,45,BASE,7,368,83,0.3067268115298299,0.25907161339099305,6,False
nyc_tist,DeepFM,45,SIT,0,5516,1476,0.24952698239673524,0.23503010453490283,9,False
nyc_tist,DeepFM,45,SIT,1,3334,826,0.21580158063333238,0.25998371607853427,9,False
nyc_tist,DeepFM,45,SIT,2,2521,601,0.2733742159883062,0.31161900059562175,9,False
